,canton_code,canton,month,language,gender,time_period,count,sentiment
1809,VS,Valais,5,German,Male,Day,7,1.0
1810,VS,Valais,2,English,Male,Day,900,0.07444444444444444
1811,VS,Valais,4,French,Unknown,Night,637,0.6766091051805337
1812,VS,Valais,7,French,Female,Night,22,0.5454545454545454
1813,VS,Valais,4,English,Male,Night,526,0.1825095057034221
1814,VS,Valais,6,French,Unknown,Day,833,0.7190876350540216
1815,VS,Valais,10,French,Male,Day,126,0.7460317460317459
1816,VS,Valais,9,French,Female,Day,179,0.30726256983240224
1817,VS,Valais,10,German,Unknown,Day,11,0.8181818181818182
1818,VS,Valais,9,German,Male,Day,9,1.0
1819,VS,Valais,6,English,Male,Day,1185,0.08945147679324894
1820,VS,Valais,8,French,Unknown,Night,624,0.6185897435897436
1821,VS,Valais,10,English,Female,Day,1409,0.23420865862313694
1822,VS,Valais,2,French,Male,Night,74,0.7837837837837838
1823,VS,Valais,3,German,Female,Day,1,-1.0
1824,VS,Valais,8,English,Male,Night,722,0.13019390581717452
1825,VS,Valais,2,German,Unknown,Night,3,1.0
1826,VS,Valais,4,French,Male,Day,123,0.7398373983739838
1827,VS,Valais,2,English,Female,Night,529,0.10207939508506617
1828,VS,Valais,4,German,Unknown,Day,6,0.6666666666666666
1829,VS,Valais,1,English,Unknown,Day,1608,0.016169154228855717
1830,VS,Valais,6,French,Male,Night,36,0.6666666666666666
1831,VS,Valais,4,English,Female,Day,740,0.2297297297297297
1832,VS,Valais,10,French,Female,Night,106,0.6981132075471698
1833,VS,Valais,10,German,Male,Night,1,1.0
1834,VS,Valais,6,German,Unknown,Night,1,-1.0
1835,VS,Valais,3,English,Unknown,Night,2738,0.13696128560993426
1836,VS,Valais,8,French,Male,Day,109,0.8165137614678899
1837,VS,Valais,6,English,Female,Night,709,0.13963328631875882
1838,VS,Valais,8,German,Unknown,Day,10,0.8
1839,VS,Valais,5,English,Unknown,Day,3356,0.14272943980929678
1840,VS,Valais,2,French,Female,Day,53,0.8113207547169812
1841,VS,Valais,2,German,Male,Day,2,1.0
1842,VS,Valais,1,French,Unknown,Night,346,0.4277456647398844
1843,VS,Valais,8,English,Female,Day,1099,0.2875341219290264
1844,VS,Valais,4,French,Female,Night,52,0.6153846153846154
1845,VS,Valais,7,English,Unknown,Night,3326,0.10553217077570656
1846,VS,Valais,4,German,Male,Night,1,1.0
1847,VS,Valais,1,English,Male,Night,478,0.016736401673640166
1848,VS,Valais,3,French,Unknown,Day,1189,0.7998317914213625
1849,VS,Valais,9,English,Unknown,Day,4795,0.10948905109489053
1850,VS,Valais,6,French,Female,Day,48,0.5416666666666666
1851,VS,Valais,6,German,Male,Day,1,1.0
1852,VS,Valais,3,English,Male,Day,1142,0.2075306479859895
1853,VS,Valais,5,French,Unknown,Night,746,0.6595174262734584
1854,VS,Valais,8,French,Female,Night,94,0.0851063829787234
1855,VS,Valais,8,German,Male,Night,8,1.0
1856,VS,Valais,5,English,Male,Night,666,0.18768768768768768
1857,VS,Valais,7,French,Unknown,Day,398,0.7638190954773869
1858,VS,Valais,1,French,Male,Day,54,0.7407407407407407
1859,VS,Valais,7,English,Male,Day,1022,0.15557729941291584
1860,VS,Valais,9,French,Unknown,Night,567,0.7777777777777778
1861,VS,Valais,1,German,Unknown,Day,2,1.0
1862,VS,Valais,3,French,Male,Night,83,0.8072289156626506
1863,VS,Valais,4,German,Female,Day,1,1.0
1864,VS,Valais,1,English,Female,Day,445,0.008988764044943821
1865,VS,Valais,10,English,Unknown,Night,3402,0.08436213991769548
1866,VS,Valais,9,English,Male,Night,685,0.13576642335766426
1867,VS,Valais,3,German,Unknown,Night,6,0.6666666666666666
1868,VS,Valais,5,French,Male,Day,149,0.825503355704698
1869,VS,Valais,6,German,Female,Night,2,1.0
1870,VS,Valais,3,English,Female,Night,544,0.12867647058823528
1871,VS,Valais,5,German,Unknown,Day,6,1.0
1872,VS,Valais,2,English,Unknown,Day,2677,0.11393350765782592
1873,VS,Valais,7,French,Male,Night,14,0.14285714285714285
1874,VS,Valais,5,English,Female,Day,811,0.2712700369913687
1875,VS,Valais,7,German,Unknown,Night,1,1.0
1876,VS,Valais,4,English,Unknown,Night,2141,0.13218122372723026
1877,VS,Valais,10,French,Unknown,Day,983,0.8209562563580874
1878,VS,Valais,1,French,Female,Night,21,0.42857142857142855
1879,VS,Valais,9,French,Male,Day,151,0.8145695364238411
1880,VS,Valais,1,German,Male,Night,1,1.0
1881,VS,Valais,7,English,Female,Night,962,0.17255717255717254
1882,VS,Valais,9,German,Unknown,Day,12,0.8333333333333334
1883,VS,Valais,6,English,Unknown,Day,4176,0.13338122605363986
1884,VS,Valais,10,English,Male,Day,1014,0.20907297830374755
1885,VS,Valais,3,French,Female,Day,84,0.7142857142857143
1886,VS,Valais,3,German,Male,Day,6,1.0
1887,VS,Valais,9,English,Female,Day,1156,0.26124567474048443
1888,VS,Valais,2,French,Unknown,Night,657,0.7199391171993912
1889,VS,Valais,8,English,Unknown,Night,3794,0.038745387453874534
1890,VS,Valais,5,French,Female,Night,48,0.5
1891,VS,Valais,5,German,Male,Night,2,1.0
1892,VS,Valais,2,English,Male,Night,650,0.1
1893,VS,Valais,4,French,Unknown,Day,1163,0.7987962166809974
1894,VS,Valais,7,French,Female,Day,32,0.1875
1895,VS,Valais,4,English,Male,Day,948,0.1782700421940928
1896,VS,Valais,6,French,Unknown,Night,392,0.6938775510204082
1897,VS,Valais,10,French,Male,Night,65,0.7538461538461538
1898,VS,Valais,9,French,Female,Night,136,0.2647058823529412
1899,VS,Valais,1,German,Female,Day,1,1.0
1900,VS,Valais,10,German,Unknown,Night,2,1.0
1901,VS,Valais,9,German,Male,Night,2,1.0
1902,VS,Valais,6,English,Male,Night,678,0.06637168141592921
1903,VS,Valais,8,French,Unknown,Day,989,0.8220424671385238
1904,VS,Valais,10,English,Female,Night,830,0.2566265060240964
1905,VS,Valais,2,French,Male,Day,85,0.9294117647058824
1906,VS,Valais,8,English,Male,Day,1111,0.18901890189018905
1907,VS,Valais,2,German,Unknown,Day,5,1.0
1908,VS,Valais,4,French,Male,Night,63,0.7460317460317459
1909,VS,Valais,2,English,Female,Day,920,0.14130434782608695
1910,VS,Valais,4,German,Unknown,Night,4,1.0
1911,VS,Valais,1,English,Unknown,Night,1646,0.023693803159173757
1912,VS,Valais,6,French,Male,Day,138,0.7971014492753623
1913,VS,Valais,4,English,Female,Night,529,0.19659735349716445
1914,VS,Valais,10,French,Female,Day,144,0.4305555555555556
1915,VS,Valais,6,German,Unknown,Day,8,0.75
1916,VS,Valais,10,German,Male,Day,1,-1.0
1917,VS,Valais,3,English,Unknown,Day,3272,0.15617359413202933
1918,VS,Valais,8,French,Male,Night,80,0.875
1919,VS,Valais,6,English,Female,Day,1061,0.2233741753063148
1920,VS,Valais,8,German,Unknown,Night,5,0.6
1921,VS,Valais,5,English,Unknown,Night,2398,0.1396997497914929
1922,VS,Valais,2,French,Female,Night,30,0.7333333333333333
1923,VS,Valais,2,German,Male,Night,1,1.0
1924,VS,Valais,1,French,Unknown,Day,420,0.6571428571428571
1925,VS,Valais,8,English,Female,Night,912,0.21820175438596487
1926,VS,Valais,7,English,Unknown,Day,4153,0.11461594028413195
1927,VS,Valais,4,French,Female,Day,78,0.8205128205128205
1928,VS,Valais,4,German,Male,Day,3,1.0
1929,VS,Valais,1,English,Male,Day,616,0.008116883116883116
1930,VS,Valais,3,French,Unknown,Night,774,0.7235142118863049
1931,VD,Vaud,4,French,Male,Day,220,0.8545454545454545
1932,VD,Vaud,5,German,Female,Night,120,0.8833333333333333
1933,VD,Vaud,2,English,Female,Night,14687,0.1580989991148635
1934,VD,Vaud,4,German,Unknown,Day,961,0.9021852237252862
1935,VD,Vaud,1,English,Unknown,Day,41381,0.014692733380053646
1936,VD,Vaud,6,French,Male,Night,97,0.8556701030927835
1937,VD,Vaud,7,German,Female,Day,12,0.6666666666666666
1938,VD,Vaud,4,English,Female,Day,20835,0.23388528917686585
1939,VD,Vaud,10,French,Female,Night,88,0.5681818181818182
1940,VD,Vaud,6,German,Unknown,Night,542,0.9077490774907748
1941,VD,Vaud,10,German,Male,Night,166,0.8192771084337349
1942,VD,Vaud,3,English,Unknown,Night,42824,0.20789744068746496
1943,VD,Vaud,8,French,Male,Day,288,0.8472222222222222
1944,VD,Vaud,9,German,Female,Night,98,0.8775510204081632
1945,VD,Vaud,6,English,Female,Night,16040,0.20180798004987527
1946,VD,Vaud,8,German,Unknown,Day,1280,0.9234375
1947,VD,Vaud,2,French,Female,Day,126,0.6984126984126984
1948,VD,Vaud,5,English,Unknown,Day,65524,0.19226542946096087
1949,VD,Vaud,2,German,Male,Day,345,0.8724637681159421
1950,VD,Vaud,1,French,Unknown,Night,193,0.36787564766839376
1951,VD,Vaud,8,English,Female,Day,21639,0.2260732935902768
1952,VD,Vaud,7,English,Unknown,Night,48997,0.1679082392799559
1953,VD,Vaud,4,French,Female,Night,119,0.6302521008403361
1954,VD,Vaud,4,German,Male,Night,209,0.8851674641148325
1955,VD,Vaud,1,English,Male,Night,7101,0.028305872412336286
1956,VD,Vaud,3,French,Unknown,Day,573,0.7975567190226877
1957,VD,Vaud,6,French,Female,Day,130,0.476923076923077
1958,VD,Vaud,9,English,Unknown,Day,70827,0.1991472178688918
1959,VD,Vaud,6,German,Male,Day,433,0.8290993071593533
1960,VD,Vaud,3,English,Male,Day,18862,0.19716891103806594
1961,VD,Vaud,5,French,Unknown,Night,565,0.6566371681415929
1962,VD,Vaud,10,German,Female,Day,144,0.875
1963,VD,Vaud,8,French,Female,Night,65,0.476923076923077
1964,VD,Vaud,8,German,Male,Night,190,0.9157894736842104
1965,VD,Vaud,5,English,Male,Night,12221,0.22502250225022505
1966,VD,Vaud,7,French,Unknown,Day,244,0.8524590163934426
1967,VD,Vaud,1,French,Male,Day,155,0.9225806451612903
1968,VD,Vaud,2,German,Female,Night,103,0.883495145631068
1969,VD,Vaud,7,English,Male,Day,20433,0.16512504282288454
1970,VD,Vaud,9,French,Unknown,Night,375,0.6106666666666667
1971,VD,Vaud,1,German,Unknown,Day,318,0.8679245283018868
1972,VD,Vaud,3,French,Male,Night,82,0.7560975609756098
1973,VD,Vaud,4,German,Female,Day,189,0.9047619047619048
1974,VD,Vaud,1,English,Female,Day,12770,0.035003915426781516
1975,VD,Vaud,10,English,Unknown,Night,51103,0.19372639571062364
1976,VD,Vaud,9,English,Male,Night,11817,0.15012270457815013
1977,VD,Vaud,3,German,Unknown,Night,580,0.9310344827586208
1978,VD,Vaud,5,French,Male,Day,249,0.8714859437751004
1979,VD,Vaud,6,German,Female,Night,116,0.7758620689655172
1980,VD,Vaud,3,English,Female,Night,14940,0.21659973226238285
1981,VD,Vaud,5,German,Unknown,Day,1169,0.940119760479042
1982,VD,Vaud,2,English,Unknown,Day,56536,0.15514008773171076
1983,VD,Vaud,7,French,Male,Night,34,0.7058823529411765
1984,VD,Vaud,8,German,Female,Day,148,0.8918918918918919
1985,VD,Vaud,5,English,Female,Day,24543,0.26386342337937496
1986,VD,Vaud,7,German,Unknown,Night,111,0.90990990990991
1987,VD,Vaud,1,French,Female,Night,65,0.6615384615384615
1988,VD,Vaud,4,English,Unknown,Night,35861,0.1764033350994116
1989,VD,Vaud,10,French,Unknown,Day,655,0.7740458015267175
1990,VD,Vaud,9,French,Male,Day,299,0.8662207357859532
1991,VD,Vaud,1,German,Male,Night,76,0.8684210526315791
1992,VD,Vaud,7,English,Female,Night,13159,0.1582187096283912
1993,VD,Vaud,9,German,Unknown,Day,1211,0.8744838976052849
1994,VD,Vaud,6,English,Unknown,Day,70467,0.1888401663189862
1995,VD,Vaud,10,English,Male,Day,20473,0.1589898891222586
1996,VD,Vaud,3,French,Female,Day,133,0.7293233082706767
1997,VD,Vaud,3,German,Male,Day,465,0.8924731182795699
1998,VD,Vaud,2,French,Unknown,Night,450,0.6666666666666666
1999,VD,Vaud,9,English,Female,Day,20876,0.21445679248898256
2000,VD,Vaud,5,French,Female,Night,115,0.4956521739130435
2001,VD,Vaud,8,English,Unknown,Night,52880,0.17772314674735248
2002,VD,Vaud,5,German,Male,Night,245,0.9020408163265308
2003,VD,Vaud,2,English,Male,Night,10681,0.1322909839902631
2004,VD,Vaud,4,French,Unknown,Day,649,0.8274268104776579
2005,VD,Vaud,7,French,Female,Day,38,0.15789473684210525
2006,VD,Vaud,7,German,Male,Day,38,1.0
2007,VD,Vaud,4,English,Male,Day,17979,0.2076867456477001
2008,VD,Vaud,10,French,Male,Night,121,0.7355371900826446
2009,VD,Vaud,6,French,Unknown,Night,327,0.7614678899082569
2010,VD,Vaud,9,French,Female,Night,85,0.5294117647058824
2011,VD,Vaud,1,German,Female,Day,81,0.8765432098765432
2012,VD,Vaud,10,German,Unknown,Night,500,0.892
2013,VD,Vaud,9,German,Male,Night,234,0.9059829059829059
2014,VD,Vaud,6,English,Male,Night,13191,0.16412705632628308
2015,VD,Vaud,8,French,Unknown,Day,542,0.7453874538745388
2016,VD,Vaud,10,English,Female,Night,12894,0.20048084380331935
2017,VD,Vaud,2,French,Male,Day,220,0.9454545454545454
2018,VD,Vaud,3,German,Female,Night,115,0.8956521739130435
2019,VD,Vaud,8,English,Male,Day,21051,0.162320079806185
2020,VD,Vaud,2,German,Unknown,Day,798,0.9097744360902256
2021,VD,Vaud,4,French,Male,Night,61,0.8688524590163934
2022,VD,Vaud,5,German,Female,Day,212,0.7641509433962265
2023,VD,Vaud,2,English,Female,Day,18421,0.1964605613158895
2024,VD,Vaud,4,German,Unknown,Night,483,0.8757763975155279
2025,VD,Vaud,1,English,Unknown,Night,32488,0.01474390544200936
2026,VD,Vaud,6,French,Male,Day,253,0.9288537549407114
2027,VD,Vaud,7,German,Female,Night,10,0.8
2028,VD,Vaud,4,English,Female,Night,13286,0.21978021978021975
2029,VD,Vaud,10,French,Female,Day,150,0.6533333333333333
2030,VD,Vaud,6,German,Unknown,Day,914,0.9168490153172868
2031,VD,Vaud,10,German,Male,Day,440,0.9
2032,VD,Vaud,3,English,Unknown,Day,60302,0.2251003283473185
2033,VD,Vaud,8,French,Male,Night,130,0.8307692307692308
2034,VD,Vaud,9,German,Female,Day,209,0.7894736842105263
2035,VD,Vaud,6,English,Female,Day,25475,0.20043179587831209
2036,VD,Vaud,8,German,Unknown,Night,645,0.8511627906976744
2037,VD,Vaud,5,English,Unknown,Night,42335,0.1781268453997874
2038,VD,Vaud,2,French,Female,Night,120,0.5833333333333334
2039,VD,Vaud,2,German,Male,Night,149,0.8791946308724832
2040,VD,Vaud,1,French,Unknown,Day,273,0.6410256410256411
2041,VD,Vaud,8,English,Female,Night,14550,0.2057044673539519
2042,VD,Vaud,4,French,Female,Day,158,0.5569620253164557
2043,VD,Vaud,7,English,Unknown,Day,69339,0.1962099251503483
2044,VD,Vaud,4,German,Male,Day,432,0.8796296296296297
2045,VD,Vaud,1,English,Male,Day,11184,0.032993562231759664
2046,VD,Vaud,3,French,Unknown,Night,410,0.7609756097560976
2047,VD,Vaud,9,English,Unknown,Night,48225,0.18531881804043546
2048,VD,Vaud,6,French,Female,Night,73,0.3698630136986301
2049,VD,Vaud,6,German,Male,Night,203,0.9211822660098522
2050,VD,Vaud,3,English,Male,Night,10502,0.20891258807846125
2051,VD,Vaud,5,French,Unknown,Day,789,0.8200253485424588
2052,VD,Vaud,10,German,Female,Night,72,0.6666666666666666
2053,VD,Vaud,8,French,Female,Day,144,0.6527777777777778
2054,VD,Vaud,8,German,Male,Day,385,0.8753246753246753
2055,VD,Vaud,5,English,Male,Day,20643,0.21237223271811267
2056,VD,Vaud,7,French,Unknown,Night,154,0.7792207792207793
2057,VD,Vaud,1,French,Male,Night,55,0.7454545454545455
2058,VD,Vaud,2,German,Female,Day,184,0.9347826086956522
2059,VD,Vaud,7,English,Male,Night,12023,0.13598935373866755
2060,VD,Vaud,9,French,Unknown,Day,747,0.7215528781793842
2061,VD,Vaud,1,German,Unknown,Night,216,0.8796296296296297
2062,VD,Vaud,3,French,Male,Day,267,0.9400749063670412
2063,VD,Vaud,4,German,Female,Night,117,0.8803418803418803
2064,VD,Vaud,1,English,Female,Night,10133,0.02220467778545347
2065,VD,Vaud,10,English,Unknown,Day,71742,0.21000250899054948
2066,VD,Vaud,9,English,Male,Day,19615,0.1637012490440989
2067,VD,Vaud,3,German,Unknown,Day,870,0.8896551724137931
2068,VD,Vaud,5,French,Male,Night,86,0.8372093023255814
2069,VD,Vaud,6,German,Female,Day,276,0.8913043478260869
2070,VD,Vaud,3,English,Female,Day,20294,0.2423869123878979
2071,VD,Vaud,5,German,Unknown,Night,524,0.8969465648854962
2072,VD,Vaud,2,English,Unknown,Night,42925,0.1320442632498544
2073,VD,Vaud,7,French,Male,Day,96,0.7291666666666666
2074,VD,Vaud,8,German,Female,Night,70,0.9714285714285714
2075,VD,Vaud,5,English,Female,Night,15310,0.2201828870019595
2076,VD,Vaud,7,German,Unknown,Day,162,0.9135802469135802
2077,VD,Vaud,1,French,Female,Day,69,0.5942028985507246
2078,VD,Vaud,4,English,Unknown,Day,55832,0.2108826479438315
2079,VD,Vaud,10,French,Unknown,Night,414,0.6038647342995169
2080,VD,Vaud,9,French,Male,Night,102,0.8235294117647058
2081,VD,Vaud,1,German,Male,Day,233,0.8884120171673819
2082,VD,Vaud,7,English,Female,Day,19450,0.20097686375321336
2083,VD,Vaud,9,German,Unknown,Night,598,0.8862876254180602
2084,VD,Vaud,3,French,Female,Night,116,0.6896551724137931
2085,VD,Vaud,6,English,Unknown,Night,48185,0.17623741828369824
2086,VD,Vaud,10,English,Male,Night,12170,0.13985209531635168
2087,VD,Vaud,3,German,Male,Night,212,0.8113207547169812
2088,VD,Vaud,2,French,Unknown,Day,450,0.7955555555555556
2089,VD,Vaud,9,English,Female,Night,13409,0.1955403087478559
2090,VD,Vaud,8,English,Unknown,Day,72933,0.20586017303552576
2091,VD,Vaud,5,French,Female,Day,176,0.5795454545454546
2092,VD,Vaud,5,German,Male,Day,464,0.8836206896551724
2093,VD,Vaud,2,English,Male,Day,17446,0.14180901066146967
2094,VD,Vaud,4,French,Unknown,Night,430,0.6976744186046512
2095,VD,Vaud,7,French,Female,Night,23,0.39130434782608703
2096,VD,Vaud,7,German,Male,Night,16,1.0
2097,VD,Vaud,4,English,Male,Night,9569,0.18382276099905948
2098,VD,Vaud,6,French,Unknown,Day,536,0.8134328358208955
2099,VD,Vaud,10,French,Male,Day,309,0.8122977346278317
2100,VD,Vaud,9,French,Female,Day,203,0.6157635467980296
2101,VD,Vaud,10,German,Unknown,Day,1055,0.8881516587677725
2102,VD,Vaud,1,German,Female,Night,54,0.6666666666666666
2103,VD,Vaud,9,German,Male,Day,512,0.921875
2104,VD,Vaud,6,English,Male,Day,22812,0.17876556198492022
2105,VD,Vaud,8,French,Unknown,Night,277,0.6823104693140795
2106,VD,Vaud,10,English,Female,Day,19187,0.21749100953770786
2107,VD,Vaud,2,French,Male,Night,77,0.7922077922077922
2108,VD,Vaud,3,German,Female,Day,248,0.8306451612903226
2109,VD,Vaud,8,English,Male,Night,13990,0.12816297355253753
2110,VD,Vaud,2,German,Unknown,Night,514,0.926070038910506
2111,ZH,Zurich,7,German,Unknown,Day,156,0.8717948717948718
2112,ZH,Zurich,7,French,Male,Night,2,1.0
2113,ZH,Zurich,4,English,Unknown,Day,14306,0.2573745281699986
2114,ZH,Zurich,8,German,Female,Day,271,0.8966789667896679
2115,ZH,Zurich,10,French,Unknown,Night,82,0.8536585365853658
2116,ZH,Zurich,5,English,Female,Day,4128,0.2066375968992248
2117,ZH,Zurich,1,French,Female,Night,5,0.6
2118,ZH,Zurich,9,German,Unknown,Night,722,0.9362880886426592
2119,ZH,Zurich,9,French,Male,Day,17,0.7647058823529411
2120,ZH,Zurich,6,English,Unknown,Night,10615,0.2407913330193123
2121,ZH,Zurich,1,German,Male,Night,86,0.8604651162790697
2122,ZH,Zurich,7,English,Female,Night,2730,0.2663003663003663
2123,ZH,Zurich,2,French,Unknown,Day,73,0.9178082191780822
2124,ZH,Zurich,10,English,Male,Day,17904,0.2165437890974084
2125,ZH,Zurich,3,French,Female,Day,34,0.8823529411764706
2126,ZH,Zurich,3,German,Male,Day,476,0.9453781512605042
2127,ZH,Zurich,8,English,Unknown,Day,29969,0.182655410590944
2128,ZH,Zurich,9,English,Female,Day,7204,0.25818989450305385
2129,ZH,Zurich,4,French,Unknown,Night,80,0.975
2130,ZH,Zurich,5,French,Female,Night,46,0.9130434782608696
2131,ZH,Zurich,5,German,Male,Night,195,0.917948717948718
2132,ZH,Zurich,2,English,Male,Night,4415,0.1098527746319366
2133,ZH,Zurich,6,French,Unknown,Day,62,0.935483870967742
2134,ZH,Zurich,7,French,Female,Day,27,1.0
2135,ZH,Zurich,7,German,Male,Day,57,0.9298245614035088
2136,ZH,Zurich,4,English,Male,Day,8274,0.2160986221899928
2137,ZH,Zurich,10,German,Unknown,Day,1072,0.9235074626865672
2138,ZH,Zurich,10,French,Male,Night,12,1.0
2139,ZH,Zurich,8,French,Unknown,Night,68,0.9705882352941176
2140,ZH,Zurich,9,French,Female,Night,33,0.8787878787878788
2141,ZH,Zurich,1,German,Female,Day,131,0.8625954198473282
2142,ZH,Zurich,9,German,Male,Night,227,0.9030837004405288
2143,ZH,Zurich,6,English,Male,Night,4906,0.16082348145128414
2144,ZH,Zurich,10,English,Female,Night,3979,0.2802211610957527
2145,ZH,Zurich,2,German,Unknown,Night,452,0.9070796460176992
2146,ZH,Zurich,2,French,Male,Day,8,0.5
2147,ZH,Zurich,3,German,Female,Night,157,0.9363057324840764
2148,ZH,Zurich,8,English,Male,Day,17659,0.21949147743360325
2149,ZH,Zurich,4,German,Unknown,Day,893,0.9440089585666294
2150,ZH,Zurich,4,French,Male,Night,2,1.0
2151,ZH,Zurich,1,English,Unknown,Day,9352,0.014114627887082978
2152,ZH,Zurich,5,German,Female,Day,352,0.8806818181818182
2153,ZH,Zurich,2,English,Female,Day,3435,0.12285298398835515
2154,ZH,Zurich,6,German,Unknown,Night,558,0.949820788530466
2155,ZH,Zurich,6,French,Male,Day,12,0.6666666666666666
2156,ZH,Zurich,3,English,Unknown,Night,10685,0.3198876930276088
2157,ZH,Zurich,7,German,Female,Night,18,1.0
2158,ZH,Zurich,4,English,Female,Night,1803,0.2185246810870771
2159,ZH,Zurich,10,French,Female,Day,177,0.9435028248587571
2160,ZH,Zurich,10,German,Male,Day,653,0.9111791730474732
2161,ZH,Zurich,8,German,Unknown,Day,1113,0.9245283018867924
2162,ZH,Zurich,8,French,Male,Night,9,0.7777777777777778
2163,ZH,Zurich,5,English,Unknown,Day,15794,0.24724578954033175
2164,ZH,Zurich,9,German,Female,Day,314,0.8853503184713376
2165,ZH,Zurich,6,English,Female,Day,4347,0.15481941568898092
2166,ZH,Zurich,1,French,Unknown,Night,6,0.6666666666666666
2167,ZH,Zurich,2,French,Female,Night,32,1.0
2168,ZH,Zurich,2,German,Male,Night,185,0.9351351351351352
2169,ZH,Zurich,7,English,Unknown,Night,13276,0.21173546248870145
2170,ZH,Zurich,8,English,Female,Night,4065,0.2811808118081181
2171,ZH,Zurich,3,French,Unknown,Day,76,1.0
2172,ZH,Zurich,4,French,Female,Day,40,0.85
2173,ZH,Zurich,4,German,Male,Day,486,0.97119341563786
2174,ZH,Zurich,9,English,Unknown,Day,29862,0.2122094970196236
2175,ZH,Zurich,1,English,Male,Day,4706,0.03421164470888228
2176,ZH,Zurich,5,French,Unknown,Night,86,0.9534883720930232
2177,ZH,Zurich,6,French,Female,Night,41,1.0
2178,ZH,Zurich,6,German,Male,Night,130,0.9076923076923076
2179,ZH,Zurich,3,English,Male,Night,4957,0.19104296953802705
2180,ZH,Zurich,10,German,Female,Night,138,0.7971014492753623
2181,ZH,Zurich,7,French,Unknown,Day,31,1.0
2182,ZH,Zurich,8,French,Female,Day,76,0.9473684210526316
2183,ZH,Zurich,8,German,Male,Day,516,0.9147286821705426
2184,ZH,Zurich,5,English,Male,Day,11086,0.1950207468879668
2185,ZH,Zurich,9,French,Unknown,Night,74,0.972972972972973
2186,ZH,Zurich,1,German,Unknown,Day,247,0.8623481781376519
2187,ZH,Zurich,1,French,Male,Night,3,1.0
2188,ZH,Zurich,2,German,Female,Day,229,0.851528384279476
2189,ZH,Zurich,7,English,Male,Night,6263,0.1741976688487945
2190,ZH,Zurich,10,English,Unknown,Night,17805,0.2148834597023308
2191,ZH,Zurich,3,German,Unknown,Night,572,0.9335664335664337
2192,ZH,Zurich,3,French,Male,Day,11,0.8181818181818182
2193,ZH,Zurich,4,German,Female,Night,111,0.8918918918918919
2194,ZH,Zurich,1,English,Female,Night,1097,0.031905195989061066
2195,ZH,Zurich,9,English,Male,Day,19621,0.24142500382243515
2196,ZH,Zurich,5,German,Unknown,Day,1112,0.933453237410072
2197,ZH,Zurich,5,French,Male,Night,11,1.0
2198,ZH,Zurich,2,English,Unknown,Day,16000,0.2846875
2199,ZH,Zurich,6,German,Female,Day,249,0.9036144578313252
2200,ZH,Zurich,3,English,Female,Day,3849,0.19589503767212266
2201,ZH,Zurich,7,German,Unknown,Night,143,0.958041958041958
2202,ZH,Zurich,7,French,Male,Day,12,1.0
2203,ZH,Zurich,4,English,Unknown,Night,8682,0.27873761806035474
2204,ZH,Zurich,8,German,Female,Night,102,0.8627450980392157
2205,ZH,Zurich,10,French,Unknown,Day,98,0.979591836734694
2206,ZH,Zurich,5,English,Female,Night,2126,0.2187206020696143
2207,ZH,Zurich,1,French,Female,Day,8,0.75
2208,ZH,Zurich,9,German,Unknown,Day,1146,0.9476439790575916
2209,ZH,Zurich,9,French,Male,Night,5,1.0
2210,ZH,Zurich,1,German,Male,Day,190,0.8947368421052632
2211,ZH,Zurich,6,English,Unknown,Day,16300,0.22165644171779145
2212,ZH,Zurich,7,English,Female,Day,4909,0.2285597881442249
2213,ZH,Zurich,2,French,Unknown,Night,45,0.9111111111111112
2214,ZH,Zurich,10,English,Male,Night,9783,0.2005519779208832
2215,ZH,Zurich,3,French,Female,Night,25,1.0
2216,ZH,Zurich,3,German,Male,Night,212,0.9622641509433962
2217,ZH,Zurich,8,English,Unknown,Night,18221,0.2047637341529005
2218,ZH,Zurich,9,English,Female,Night,3898,0.2639815289892252
2219,ZH,Zurich,4,French,Unknown,Day,81,0.9506172839506172
2220,ZH,Zurich,5,French,Female,Day,81,0.925925925925926
2221,ZH,Zurich,5,German,Male,Day,513,0.9220272904483432
2222,ZH,Zurich,2,English,Male,Day,7867,0.11732553705351467
2223,ZH,Zurich,6,French,Unknown,Night,51,1.0
2224,ZH,Zurich,7,French,Female,Night,19,1.0
2225,ZH,Zurich,7,German,Male,Night,24,0.8333333333333334
2226,ZH,Zurich,4,English,Male,Night,4404,0.1846049046321526
2227,ZH,Zurich,10,German,Unknown,Night,660,0.9484848484848484
2228,ZH,Zurich,10,French,Male,Day,22,0.9090909090909092
2229,ZH,Zurich,8,French,Unknown,Day,71,0.9718309859154929
2230,ZH,Zurich,9,French,Female,Day,93,0.935483870967742
2231,ZH,Zurich,1,German,Female,Night,48,1.0
2232,ZH,Zurich,9,German,Male,Day,626,0.9297124600638976
2233,ZH,Zurich,6,English,Male,Day,9747,0.2059095106186519
2234,ZH,Zurich,10,English,Female,Day,7430,0.2761776581426649
2235,ZH,Zurich,2,German,Unknown,Day,868,0.9331797235023042
2236,ZH,Zurich,2,French,Male,Night,12,0.3333333333333333
2237,ZH,Zurich,3,German,Female,Day,282,0.8936170212765957
2238,ZH,Zurich,8,English,Male,Night,9968,0.2231139646869984
2239,ZH,Zurich,4,German,Unknown,Night,524,0.9847328244274808
2240,ZH,Zurich,4,French,Male,Day,9,0.7777777777777778
2241,ZH,Zurich,1,English,Unknown,Night,6111,0.01112747504500082
