,canton_code,canton,month,language,gender,time_period,sentiment
1459,TG,Thurgau,1.0,English,Unknown,Night,0.0
1460,TG,Thurgau,2.0,English,Female,Night,0.0
1461,TG,Thurgau,10.0,German,Male,Day,1.0
1462,TG,Thurgau,6.0,German,Unknown,Day,1.0
1463,TG,Thurgau,3.0,English,Unknown,Day,0.3333333333333333
1464,TG,Thurgau,5.0,English,Unknown,Night,0.6666666666666666
1465,TG,Thurgau,7.0,English,Unknown,Day,0.2857142857142857
1466,TG,Thurgau,8.0,English,Female,Day,0.8888888888888888
1467,TG,Thurgau,4.0,German,Male,Day,1.0
1468,TG,Thurgau,1.0,English,Male,Day,0.0
1469,TG,Thurgau,9.0,English,Unknown,Night,-0.25
1470,TG,Thurgau,3.0,English,Male,Night,0.2272727272727273
1471,TG,Thurgau,8.0,German,Male,Day,1.0
1472,TG,Thurgau,5.0,English,Male,Day,0.027777777777777776
1473,TG,Thurgau,7.0,English,Male,Night,-0.13636363636363635
1474,TG,Thurgau,2.0,German,Female,Night,1.0
1475,TG,Thurgau,10.0,English,Unknown,Day,0.0
1476,TG,Thurgau,9.0,English,Male,Day,0.07142857142857142
1477,TG,Thurgau,3.0,German,Unknown,Day,1.0
1478,TG,Thurgau,4.0,German,Female,Day,1.0
1479,TG,Thurgau,2.0,English,Unknown,Night,0.0
1480,TG,Thurgau,3.0,English,Female,Night,1.0
1481,TG,Thurgau,4.0,English,Unknown,Day,0.09090909090909093
1482,TG,Thurgau,10.0,French,Unknown,Night,1.0
1483,TG,Thurgau,5.0,English,Female,Day,0.5
1484,TG,Thurgau,1.0,German,Male,Day,1.0
1485,TG,Thurgau,10.0,English,Male,Night,0.015873015873015872
1486,TG,Thurgau,7.0,English,Female,Night,0.0
1487,TG,Thurgau,3.0,German,Male,Night,1.0
1488,TG,Thurgau,8.0,English,Unknown,Day,0.2
1489,TG,Thurgau,9.0,English,Female,Day,1.0
1490,TG,Thurgau,5.0,German,Male,Day,1.0
1491,TG,Thurgau,2.0,English,Male,Day,-0.022222222222222227
1492,TG,Thurgau,4.0,English,Male,Night,0.15
1493,TG,Thurgau,10.0,German,Unknown,Day,1.0
1494,TG,Thurgau,9.0,German,Male,Day,1.0
1495,TG,Thurgau,6.0,English,Male,Day,0.0
1496,TG,Thurgau,1.0,German,Female,Day,1.0
1497,TG,Thurgau,8.0,English,Male,Night,0.12
1498,TG,Thurgau,10.0,English,Female,Night,0.0
1499,TG,Thurgau,2.0,German,Unknown,Night,1.0
1500,TG,Thurgau,3.0,German,Female,Night,1.0
1501,TG,Thurgau,4.0,German,Unknown,Day,1.0
1502,TG,Thurgau,5.0,German,Female,Day,1.0
1503,TG,Thurgau,1.0,English,Unknown,Day,0.0
1504,TG,Thurgau,2.0,English,Female,Day,1.0
1505,TG,Thurgau,10.0,German,Male,Night,1.0
1506,TG,Thurgau,4.0,English,Female,Night,0.0
1507,TG,Thurgau,8.0,German,Unknown,Day,1.0
1508,TG,Thurgau,5.0,English,Unknown,Day,0.4615384615384616
1509,TG,Thurgau,2.0,German,Male,Day,1.0
1510,TG,Thurgau,7.0,English,Unknown,Night,0.0
1511,TG,Thurgau,8.0,English,Female,Night,1.0
1512,TG,Thurgau,4.0,German,Male,Night,1.0
1513,TG,Thurgau,1.0,English,Male,Night,0.0
1514,TG,Thurgau,9.0,English,Unknown,Day,0.3076923076923077
1515,TG,Thurgau,6.0,German,Male,Day,1.0
1516,TG,Thurgau,3.0,English,Male,Day,0.1568627450980392
1517,TG,Thurgau,5.0,English,Male,Night,0.0
1518,TG,Thurgau,7.0,English,Male,Day,0.0
1519,TG,Thurgau,1.0,German,Unknown,Day,1.0
1520,TG,Thurgau,2.0,German,Female,Day,1.0
1521,TG,Thurgau,10.0,English,Unknown,Night,0.5
1522,TG,Thurgau,9.0,English,Male,Night,0.05555555555555555
1523,TG,Thurgau,4.0,German,Female,Night,1.0
1524,TG,Thurgau,5.0,German,Unknown,Day,1.0
1525,TG,Thurgau,2.0,English,Unknown,Day,0.125
1526,TG,Thurgau,4.0,English,Unknown,Night,0.5
1527,TG,Thurgau,9.0,German,Unknown,Day,1.0
1528,TG,Thurgau,10.0,English,Male,Day,0.1276595744680851
1529,TG,Thurgau,6.0,English,Unknown,Day,0.2857142857142857
1530,TG,Thurgau,7.0,English,Female,Day,0.5714285714285714
1531,TG,Thurgau,3.0,German,Male,Day,1.0
1532,TG,Thurgau,8.0,English,Unknown,Night,0.0
1533,TG,Thurgau,5.0,German,Male,Night,1.0
1534,TG,Thurgau,2.0,English,Male,Night,0.2307692307692308
1535,TG,Thurgau,4.0,English,Male,Day,0.2058823529411765
1536,TG,Thurgau,10.0,German,Unknown,Night,1.0
1537,TG,Thurgau,6.0,English,Male,Night,0.16666666666666666
1538,TI,Ticino,4.0,English,Male,Night,0.1067193675889328
1539,TI,Ticino,10.0,French,Male,Day,1.0
1540,TI,Ticino,9.0,French,Female,Day,1.0
1541,TI,Ticino,6.0,English,Male,Day,0.08914728682170542
1542,TI,Ticino,8.0,French,Unknown,Night,1.0
1543,TI,Ticino,10.0,English,Female,Day,0.145985401459854
1544,TI,Ticino,8.0,English,Male,Night,0.061016949152542375
1545,TI,Ticino,2.0,English,Female,Night,0.1056338028169014
1546,TI,Ticino,1.0,English,Unknown,Day,-0.0029325513196480943
1547,TI,Ticino,4.0,English,Female,Day,0.1346153846153846
1548,TI,Ticino,3.0,English,Unknown,Night,0.08316008316008316
1549,TI,Ticino,6.0,English,Female,Night,0.20327868852459016
1550,TI,Ticino,8.0,German,Unknown,Day,1.0
1551,TI,Ticino,5.0,English,Unknown,Day,0.13588850174216027
1552,TI,Ticino,8.0,English,Female,Day,0.16253443526170802
1553,TI,Ticino,1.0,French,Unknown,Night,1.0
1554,TI,Ticino,7.0,English,Unknown,Night,0.04227053140096618
1555,TI,Ticino,1.0,English,Male,Night,0.0
1556,TI,Ticino,3.0,French,Unknown,Day,1.0
1557,TI,Ticino,9.0,English,Unknown,Day,0.1957186544342508
1558,TI,Ticino,3.0,English,Male,Day,0.13392857142857142
1559,TI,Ticino,8.0,German,Male,Night,1.0
1560,TI,Ticino,5.0,English,Male,Night,0.09602649006622516
1561,TI,Ticino,7.0,French,Unknown,Day,1.0
1562,TI,Ticino,1.0,French,Male,Day,1.0
1563,TI,Ticino,7.0,English,Male,Day,0.11071428571428572
1564,TI,Ticino,9.0,French,Unknown,Night,0.0
1565,TI,Ticino,10.0,English,Unknown,Night,0.002967359050445104
1566,TI,Ticino,1.0,English,Female,Day,0.007874015748031496
1567,TI,Ticino,9.0,English,Male,Night,0.07357859531772576
1568,TI,Ticino,5.0,French,Male,Day,1.0
1569,TI,Ticino,3.0,English,Female,Night,0.21862348178137653
1570,TI,Ticino,5.0,German,Unknown,Day,1.0
1571,TI,Ticino,2.0,English,Unknown,Day,0.09792843691148777
1572,TI,Ticino,5.0,English,Female,Day,0.1264367816091954
1573,TI,Ticino,4.0,English,Unknown,Night,0.035218783351120594
1574,TI,Ticino,9.0,French,Male,Day,1.0
1575,TI,Ticino,7.0,English,Female,Night,0.18297101449275366
1576,TI,Ticino,6.0,English,Unknown,Day,0.14014839241549876
1577,TI,Ticino,10.0,English,Male,Day,0.07449856733524356
1578,TI,Ticino,9.0,English,Female,Day,0.1774193548387097
1579,TI,Ticino,2.0,French,Unknown,Night,0.8571428571428571
1580,TI,Ticino,8.0,English,Unknown,Night,0.052963430012610335
1581,TI,Ticino,5.0,German,Male,Night,1.0
1582,TI,Ticino,2.0,English,Male,Night,0.15315315315315314
1583,TI,Ticino,7.0,French,Female,Day,1.0
1584,TI,Ticino,4.0,English,Male,Day,0.07063197026022305
1585,TI,Ticino,6.0,English,Male,Night,0.1
1586,TI,Ticino,10.0,English,Female,Night,-0.026755852842809364
1587,TI,Ticino,8.0,English,Male,Day,0.0694006309148265
1588,TI,Ticino,2.0,English,Female,Day,0.1457286432160804
1589,TI,Ticino,1.0,English,Unknown,Night,0.003105590062111801
1590,TI,Ticino,6.0,French,Male,Day,1.0
1591,TI,Ticino,7.0,German,Female,Night,1.0
1592,TI,Ticino,4.0,English,Female,Night,0.06882591093117409
1593,TI,Ticino,3.0,English,Unknown,Day,0.14108674928503334
1594,TI,Ticino,6.0,English,Female,Day,0.30303030303030304
1595,TI,Ticino,5.0,English,Unknown,Night,0.10314685314685317
1596,TI,Ticino,8.0,English,Female,Night,0.14824797843665768
1597,TI,Ticino,1.0,French,Unknown,Day,0.3333333333333333
1598,TI,Ticino,7.0,English,Unknown,Day,0.1823671497584541
1599,TI,Ticino,1.0,English,Male,Day,0.0
1600,TI,Ticino,3.0,French,Unknown,Night,1.0
1601,TI,Ticino,9.0,English,Unknown,Night,0.03169572107765452
1602,TI,Ticino,3.0,English,Male,Night,0.12195121951219512
1603,TI,Ticino,5.0,English,Male,Day,0.09593023255813954
1604,TI,Ticino,7.0,French,Unknown,Night,1.0
1605,TI,Ticino,7.0,English,Male,Night,0.07720588235294118
1606,TI,Ticino,10.0,English,Unknown,Day,0.2073170731707317
1607,TI,Ticino,1.0,English,Female,Night,0.005235602094240838
1608,TI,Ticino,9.0,English,Male,Day,0.04633204633204633
1609,TI,Ticino,3.0,English,Female,Day,0.21511627906976746
1610,TI,Ticino,2.0,English,Unknown,Night,0.0640495867768595
1611,TI,Ticino,5.0,English,Female,Night,0.10752688172043012
1612,TI,Ticino,4.0,English,Unknown,Day,0.1780821917808219
1613,TI,Ticino,7.0,English,Female,Day,0.20982986767485826
1614,TI,Ticino,6.0,English,Unknown,Night,0.09175084175084176
1615,TI,Ticino,10.0,English,Male,Night,0.036065573770491806
1616,TI,Ticino,9.0,English,Female,Night,0.1141732283464567
1617,TI,Ticino,2.0,French,Unknown,Day,1.0
1618,TI,Ticino,8.0,English,Unknown,Day,0.17609254498714652
1619,TI,Ticino,2.0,English,Male,Day,0.0794979079497908
1620,VD,Vaud,4.0,French,Male,Day,0.8545454545454545
1621,VD,Vaud,5.0,German,Female,Night,0.8833333333333333
1622,VD,Vaud,2.0,English,Female,Night,0.1580989991148635
1623,VD,Vaud,4.0,German,Unknown,Day,0.9021852237252862
1624,VD,Vaud,1.0,English,Unknown,Day,0.014692733380053646
1625,VD,Vaud,6.0,French,Male,Night,0.8556701030927835
1626,VD,Vaud,7.0,German,Female,Day,0.6666666666666666
1627,VD,Vaud,4.0,English,Female,Day,0.23388528917686585
1628,VD,Vaud,10.0,French,Female,Night,0.5681818181818182
1629,VD,Vaud,6.0,German,Unknown,Night,0.9077490774907748
1630,VD,Vaud,10.0,German,Male,Night,0.8192771084337349
1631,VD,Vaud,3.0,English,Unknown,Night,0.20789744068746496
1632,VD,Vaud,8.0,French,Male,Day,0.8472222222222222
1633,VD,Vaud,9.0,German,Female,Night,0.8775510204081632
1634,VD,Vaud,6.0,English,Female,Night,0.20180798004987527
1635,VD,Vaud,8.0,German,Unknown,Day,0.9234375
1636,VD,Vaud,5.0,English,Unknown,Day,0.19226542946096087
1637,VD,Vaud,2.0,French,Female,Day,0.6984126984126984
1638,VD,Vaud,2.0,German,Male,Day,0.8724637681159421
1639,VD,Vaud,1.0,French,Unknown,Night,0.36787564766839376
1640,VD,Vaud,8.0,English,Female,Day,0.2260732935902768
1641,VD,Vaud,4.0,French,Female,Night,0.6302521008403361
1642,VD,Vaud,7.0,English,Unknown,Night,0.1679082392799559
1643,VD,Vaud,4.0,German,Male,Night,0.8851674641148325
1644,VD,Vaud,1.0,English,Male,Night,0.028305872412336286
1645,VD,Vaud,3.0,French,Unknown,Day,0.7975567190226877
1646,VD,Vaud,6.0,French,Female,Day,0.476923076923077
1647,VD,Vaud,9.0,English,Unknown,Day,0.1991472178688918
1648,VD,Vaud,6.0,German,Male,Day,0.8290993071593533
1649,VD,Vaud,3.0,English,Male,Day,0.19716891103806594
1650,VD,Vaud,5.0,French,Unknown,Night,0.6566371681415929
1651,VD,Vaud,10.0,German,Female,Day,0.875
1652,VD,Vaud,8.0,French,Female,Night,0.476923076923077
1653,VD,Vaud,8.0,German,Male,Night,0.9157894736842104
1654,VD,Vaud,5.0,English,Male,Night,0.22502250225022505
1655,VD,Vaud,7.0,French,Unknown,Day,0.8524590163934426
1656,VD,Vaud,1.0,French,Male,Day,0.9225806451612903
1657,VD,Vaud,2.0,German,Female,Night,0.883495145631068
1658,VD,Vaud,7.0,English,Male,Day,0.16512504282288454
1659,VD,Vaud,9.0,French,Unknown,Night,0.6106666666666667
1660,VD,Vaud,1.0,German,Unknown,Day,0.8679245283018868
1661,VD,Vaud,3.0,French,Male,Night,0.7560975609756098
1662,VD,Vaud,4.0,German,Female,Day,0.9047619047619048
1663,VD,Vaud,1.0,English,Female,Day,0.035003915426781516
1664,VD,Vaud,10.0,English,Unknown,Night,0.19372639571062364
1665,VD,Vaud,9.0,English,Male,Night,0.15012270457815013
1666,VD,Vaud,3.0,German,Unknown,Night,0.9310344827586208
1667,VD,Vaud,5.0,French,Male,Day,0.8714859437751004
1668,VD,Vaud,6.0,German,Female,Night,0.7758620689655172
1669,VD,Vaud,3.0,English,Female,Night,0.21659973226238285
1670,VD,Vaud,5.0,German,Unknown,Day,0.940119760479042
1671,VD,Vaud,2.0,English,Unknown,Day,0.15514008773171076
1672,VD,Vaud,7.0,French,Male,Night,0.7058823529411765
1673,VD,Vaud,8.0,German,Female,Day,0.8918918918918919
1674,VD,Vaud,5.0,English,Female,Day,0.26386342337937496
1675,VD,Vaud,7.0,German,Unknown,Night,0.90990990990991
1676,VD,Vaud,1.0,French,Female,Night,0.6615384615384615
1677,VD,Vaud,4.0,English,Unknown,Night,0.1764033350994116
1678,VD,Vaud,10.0,French,Unknown,Day,0.7740458015267175
1679,VD,Vaud,9.0,French,Male,Day,0.8662207357859532
1680,VD,Vaud,1.0,German,Male,Night,0.8684210526315791
1681,VD,Vaud,7.0,English,Female,Night,0.1582187096283912
1682,VD,Vaud,9.0,German,Unknown,Day,0.8744838976052849
1683,VD,Vaud,6.0,English,Unknown,Day,0.1888401663189862
1684,VD,Vaud,10.0,English,Male,Day,0.1589898891222586
1685,VD,Vaud,3.0,French,Female,Day,0.7293233082706767
1686,VD,Vaud,3.0,German,Male,Day,0.8924731182795699
1687,VD,Vaud,9.0,English,Female,Day,0.21445679248898256
1688,VD,Vaud,2.0,French,Unknown,Night,0.6666666666666666
1689,VD,Vaud,8.0,English,Unknown,Night,0.17772314674735248
1690,VD,Vaud,5.0,French,Female,Night,0.4956521739130435
1691,VD,Vaud,5.0,German,Male,Night,0.9020408163265308
1692,VD,Vaud,2.0,English,Male,Night,0.1322909839902631
1693,VD,Vaud,4.0,French,Unknown,Day,0.8274268104776579
1694,VD,Vaud,7.0,French,Female,Day,0.15789473684210525
1695,VD,Vaud,7.0,German,Male,Day,1.0
1696,VD,Vaud,4.0,English,Male,Day,0.2076867456477001
1697,VD,Vaud,6.0,French,Unknown,Night,0.7614678899082569
1698,VD,Vaud,10.0,French,Male,Night,0.7355371900826446
1699,VD,Vaud,9.0,French,Female,Night,0.5294117647058824
1700,VD,Vaud,1.0,German,Female,Day,0.8765432098765432
1701,VD,Vaud,10.0,German,Unknown,Night,0.892
1702,VD,Vaud,9.0,German,Male,Night,0.9059829059829059
1703,VD,Vaud,6.0,English,Male,Night,0.16412705632628308
1704,VD,Vaud,8.0,French,Unknown,Day,0.7453874538745388
1705,VD,Vaud,10.0,English,Female,Night,0.20048084380331935
1706,VD,Vaud,2.0,French,Male,Day,0.9454545454545454
1707,VD,Vaud,3.0,German,Female,Night,0.8956521739130435
1708,VD,Vaud,8.0,English,Male,Day,0.162320079806185
1709,VD,Vaud,2.0,German,Unknown,Day,0.9097744360902256
1710,VD,Vaud,4.0,French,Male,Night,0.8688524590163934
1711,VD,Vaud,5.0,German,Female,Day,0.7641509433962265
1712,VD,Vaud,2.0,English,Female,Day,0.1964605613158895
1713,VD,Vaud,4.0,German,Unknown,Night,0.8757763975155279
1714,VD,Vaud,1.0,English,Unknown,Night,0.01474390544200936
1715,VD,Vaud,6.0,French,Male,Day,0.9288537549407114
1716,VD,Vaud,7.0,German,Female,Night,0.8
1717,VD,Vaud,4.0,English,Female,Night,0.21978021978021975
1718,VD,Vaud,10.0,French,Female,Day,0.6533333333333333
1719,VD,Vaud,6.0,German,Unknown,Day,0.9168490153172868
1720,VD,Vaud,10.0,German,Male,Day,0.9
1721,VD,Vaud,3.0,English,Unknown,Day,0.2251003283473185
1722,VD,Vaud,8.0,French,Male,Night,0.8307692307692308
1723,VD,Vaud,9.0,German,Female,Day,0.7894736842105263
1724,VD,Vaud,6.0,English,Female,Day,0.20043179587831209
1725,VD,Vaud,8.0,German,Unknown,Night,0.8511627906976744
1726,VD,Vaud,2.0,French,Female,Night,0.5833333333333334
1727,VD,Vaud,5.0,English,Unknown,Night,0.1781268453997874
1728,VD,Vaud,2.0,German,Male,Night,0.8791946308724832
1729,VD,Vaud,1.0,French,Unknown,Day,0.6410256410256411
1730,VD,Vaud,8.0,English,Female,Night,0.2057044673539519
1731,VD,Vaud,7.0,English,Unknown,Day,0.1962099251503483
1732,VD,Vaud,4.0,French,Female,Day,0.5569620253164557
1733,VD,Vaud,4.0,German,Male,Day,0.8796296296296297
1734,VD,Vaud,1.0,English,Male,Day,0.032993562231759664
1735,VD,Vaud,3.0,French,Unknown,Night,0.7609756097560976
1736,VD,Vaud,9.0,English,Unknown,Night,0.18531881804043546
1737,VD,Vaud,6.0,French,Female,Night,0.3698630136986301
1738,VD,Vaud,6.0,German,Male,Night,0.9211822660098522
1739,VD,Vaud,3.0,English,Male,Night,0.20891258807846125
1740,VD,Vaud,5.0,French,Unknown,Day,0.8200253485424588
1741,VD,Vaud,10.0,German,Female,Night,0.6666666666666666
1742,VD,Vaud,8.0,French,Female,Day,0.6527777777777778
1743,VD,Vaud,8.0,German,Male,Day,0.8753246753246753
1744,VD,Vaud,5.0,English,Male,Day,0.21237223271811267
1745,VD,Vaud,7.0,French,Unknown,Night,0.7792207792207793
1746,VD,Vaud,1.0,French,Male,Night,0.7454545454545455
1747,VD,Vaud,2.0,German,Female,Day,0.9347826086956522
1748,VD,Vaud,7.0,English,Male,Night,0.13598935373866755
1749,VD,Vaud,9.0,French,Unknown,Day,0.7215528781793842
1750,VD,Vaud,1.0,German,Unknown,Night,0.8796296296296297
1751,VD,Vaud,3.0,French,Male,Day,0.9400749063670412
1752,VD,Vaud,4.0,German,Female,Night,0.8803418803418803
1753,VD,Vaud,1.0,English,Female,Night,0.02220467778545347
1754,VD,Vaud,10.0,English,Unknown,Day,0.21000250899054948
1755,VD,Vaud,9.0,English,Male,Day,0.1637012490440989
1756,VD,Vaud,3.0,German,Unknown,Day,0.8896551724137931
1757,VD,Vaud,5.0,French,Male,Night,0.8372093023255814
1758,VD,Vaud,6.0,German,Female,Day,0.8913043478260869
1759,VD,Vaud,3.0,English,Female,Day,0.2423869123878979
1760,VD,Vaud,5.0,German,Unknown,Night,0.8969465648854962
1761,VD,Vaud,2.0,English,Unknown,Night,0.1320442632498544
1762,VD,Vaud,7.0,French,Male,Day,0.7291666666666666
1763,VD,Vaud,8.0,German,Female,Night,0.9714285714285714
1764,VD,Vaud,5.0,English,Female,Night,0.2201828870019595
1765,VD,Vaud,7.0,German,Unknown,Day,0.9135802469135802
1766,VD,Vaud,1.0,French,Female,Day,0.5942028985507246
1767,VD,Vaud,4.0,English,Unknown,Day,0.2108826479438315
1768,VD,Vaud,10.0,French,Unknown,Night,0.6038647342995169
1769,VD,Vaud,9.0,French,Male,Night,0.8235294117647058
1770,VD,Vaud,1.0,German,Male,Day,0.8884120171673819
1771,VD,Vaud,7.0,English,Female,Day,0.20097686375321336
1772,VD,Vaud,9.0,German,Unknown,Night,0.8862876254180602
1773,VD,Vaud,6.0,English,Unknown,Night,0.17623741828369824
1774,VD,Vaud,10.0,English,Male,Night,0.13985209531635168
1775,VD,Vaud,3.0,French,Female,Night,0.6896551724137931
1776,VD,Vaud,3.0,German,Male,Night,0.8113207547169812
1777,VD,Vaud,2.0,French,Unknown,Day,0.7955555555555556
1778,VD,Vaud,9.0,English,Female,Night,0.1955403087478559
1779,VD,Vaud,5.0,French,Female,Day,0.5795454545454546
1780,VD,Vaud,8.0,English,Unknown,Day,0.20586017303552576
1781,VD,Vaud,5.0,German,Male,Day,0.8836206896551724
1782,VD,Vaud,2.0,English,Male,Day,0.14180901066146967
1783,VD,Vaud,4.0,French,Unknown,Night,0.6976744186046512
1784,VD,Vaud,7.0,French,Female,Night,0.39130434782608703
1785,VD,Vaud,7.0,German,Male,Night,1.0
1786,VD,Vaud,4.0,English,Male,Night,0.18382276099905948
1787,VD,Vaud,6.0,French,Unknown,Day,0.8134328358208955
1788,VD,Vaud,10.0,French,Male,Day,0.8122977346278317
1789,VD,Vaud,9.0,French,Female,Day,0.6157635467980296
1790,VD,Vaud,1.0,German,Female,Night,0.6666666666666666
1791,VD,Vaud,10.0,German,Unknown,Day,0.8881516587677725
1792,VD,Vaud,9.0,German,Male,Day,0.921875
1793,VD,Vaud,6.0,English,Male,Day,0.17876556198492022
1794,VD,Vaud,8.0,French,Unknown,Night,0.6823104693140795
1795,VD,Vaud,10.0,English,Female,Day,0.21749100953770786
1796,VD,Vaud,2.0,French,Male,Night,0.7922077922077922
1797,VD,Vaud,3.0,German,Female,Day,0.8306451612903226
1798,VD,Vaud,8.0,English,Male,Night,0.12816297355253753
1799,VD,Vaud,2.0,German,Unknown,Night,0.926070038910506
1800,VS,Valais,6.0,French,Female,Night,0.5897435897435898
1801,VS,Valais,9.0,English,Unknown,Night,0.08919803600654665
1802,VS,Valais,6.0,German,Male,Night,1.0
1803,VS,Valais,3.0,English,Male,Night,0.1291248206599713
1804,VS,Valais,5.0,French,Unknown,Day,0.7823033707865169
1805,VS,Valais,8.0,French,Female,Day,0.6
1806,VS,Valais,8.0,German,Male,Day,1.0
1807,VS,Valais,5.0,English,Male,Day,0.17040358744394618
1808,VS,Valais,7.0,French,Unknown,Night,0.6421052631578947
1809,VS,Valais,1.0,French,Male,Night,0.5151515151515151
1810,VS,Valais,2.0,German,Female,Day,1.0
1811,VS,Valais,7.0,English,Male,Night,0.109697933227345
1812,VS,Valais,9.0,French,Unknown,Day,0.8135764944275583
1813,VS,Valais,1.0,German,Unknown,Night,1.0
1814,VS,Valais,3.0,French,Male,Day,0.6734693877551021
1815,VS,Valais,1.0,English,Female,Night,0.013736263736263736
1816,VS,Valais,10.0,English,Unknown,Day,0.12518104696875645
1817,VS,Valais,9.0,English,Male,Day,0.1706806282722513
1818,VS,Valais,3.0,German,Unknown,Day,1.0
1819,VS,Valais,5.0,French,Male,Night,0.8484848484848485
1820,VS,Valais,3.0,English,Female,Day,0.26832018038331457
1821,VS,Valais,5.0,German,Unknown,Night,1.0
1822,VS,Valais,2.0,English,Unknown,Night,0.1038793103448276
1823,VS,Valais,7.0,French,Male,Day,0.7073170731707317
1824,VS,Valais,5.0,English,Female,Night,0.1627172195892575
1825,VS,Valais,4.0,English,Unknown,Day,0.1539249146757679
1826,VS,Valais,10.0,French,Unknown,Night,0.7756653992395437
1827,VS,Valais,1.0,French,Female,Day,0.7222222222222222
1828,VS,Valais,9.0,French,Male,Night,0.9
1829,VS,Valais,1.0,German,Male,Day,1.0
1830,VS,Valais,7.0,English,Female,Day,0.2398148148148148
1831,VS,Valais,9.0,German,Unknown,Night,1.0
1832,VS,Valais,6.0,English,Unknown,Night,0.06520395550061804
1833,VS,Valais,10.0,English,Male,Night,0.13829787234042554
1834,VS,Valais,3.0,French,Female,Night,0.7
1835,VS,Valais,2.0,French,Unknown,Day,0.7795454545454545
1836,VS,Valais,9.0,English,Female,Night,0.2604026845637584
1837,VS,Valais,8.0,English,Unknown,Day,0.1206439393939394
1838,VS,Valais,5.0,French,Female,Day,0.7560975609756098
1839,VS,Valais,5.0,German,Male,Day,1.0
1840,VS,Valais,2.0,English,Male,Day,0.07444444444444444
1841,VS,Valais,4.0,French,Unknown,Night,0.6766091051805337
1842,VS,Valais,7.0,French,Female,Night,0.5454545454545454
1843,VS,Valais,4.0,English,Male,Night,0.1825095057034221
1844,VS,Valais,6.0,French,Unknown,Day,0.7190876350540216
1845,VS,Valais,10.0,French,Male,Day,0.7460317460317459
1846,VS,Valais,9.0,French,Female,Day,0.30726256983240224
1847,VS,Valais,10.0,German,Unknown,Day,0.8181818181818182
1848,VS,Valais,9.0,German,Male,Day,1.0
1849,VS,Valais,6.0,English,Male,Day,0.08945147679324894
1850,VS,Valais,8.0,French,Unknown,Night,0.6185897435897436
1851,VS,Valais,10.0,English,Female,Day,0.23420865862313694
1852,VS,Valais,2.0,French,Male,Night,0.7837837837837838
1853,VS,Valais,3.0,German,Female,Day,-1.0
1854,VS,Valais,8.0,English,Male,Night,0.13019390581717452
1855,VS,Valais,2.0,German,Unknown,Night,1.0
1856,VS,Valais,4.0,French,Male,Day,0.7398373983739838
1857,VS,Valais,2.0,English,Female,Night,0.10207939508506617
1858,VS,Valais,4.0,German,Unknown,Day,0.6666666666666666
1859,VS,Valais,1.0,English,Unknown,Day,0.016169154228855717
1860,VS,Valais,6.0,French,Male,Night,0.6666666666666666
1861,VS,Valais,4.0,English,Female,Day,0.2297297297297297
1862,VS,Valais,10.0,French,Female,Night,0.6981132075471698
1863,VS,Valais,6.0,German,Unknown,Night,-1.0
1864,VS,Valais,10.0,German,Male,Night,1.0
1865,VS,Valais,3.0,English,Unknown,Night,0.13696128560993426
1866,VS,Valais,8.0,French,Male,Day,0.8165137614678899
1867,VS,Valais,6.0,English,Female,Night,0.13963328631875882
1868,VS,Valais,8.0,German,Unknown,Day,0.8
1869,VS,Valais,5.0,English,Unknown,Day,0.14272943980929678
1870,VS,Valais,2.0,French,Female,Day,0.8113207547169812
1871,VS,Valais,2.0,German,Male,Day,1.0
1872,VS,Valais,8.0,English,Female,Day,0.2875341219290264
1873,VS,Valais,1.0,French,Unknown,Night,0.4277456647398844
1874,VS,Valais,4.0,French,Female,Night,0.6153846153846154
1875,VS,Valais,7.0,English,Unknown,Night,0.10553217077570656
1876,VS,Valais,4.0,German,Male,Night,1.0
1877,VS,Valais,1.0,English,Male,Night,0.016736401673640166
1878,VS,Valais,3.0,French,Unknown,Day,0.7998317914213625
1879,VS,Valais,9.0,English,Unknown,Day,0.10948905109489053
1880,VS,Valais,6.0,French,Female,Day,0.5416666666666666
1881,VS,Valais,6.0,German,Male,Day,1.0
1882,VS,Valais,3.0,English,Male,Day,0.2075306479859895
1883,VS,Valais,5.0,French,Unknown,Night,0.6595174262734584
1884,VS,Valais,8.0,French,Female,Night,0.0851063829787234
1885,VS,Valais,8.0,German,Male,Night,1.0
1886,VS,Valais,5.0,English,Male,Night,0.18768768768768768
1887,VS,Valais,7.0,French,Unknown,Day,0.7638190954773869
1888,VS,Valais,1.0,French,Male,Day,0.7407407407407407
1889,VS,Valais,7.0,English,Male,Day,0.15557729941291584
1890,VS,Valais,9.0,French,Unknown,Night,0.7777777777777778
1891,VS,Valais,1.0,German,Unknown,Day,1.0
1892,VS,Valais,3.0,French,Male,Night,0.8072289156626506
1893,VS,Valais,4.0,German,Female,Day,1.0
1894,VS,Valais,1.0,English,Female,Day,0.008988764044943821
1895,VS,Valais,10.0,English,Unknown,Night,0.08436213991769548
1896,VS,Valais,9.0,English,Male,Night,0.13576642335766426
1897,VS,Valais,3.0,German,Unknown,Night,0.6666666666666666
1898,VS,Valais,5.0,French,Male,Day,0.825503355704698
1899,VS,Valais,6.0,German,Female,Night,1.0
1900,VS,Valais,3.0,English,Female,Night,0.12867647058823528
1901,VS,Valais,5.0,German,Unknown,Day,1.0
1902,VS,Valais,2.0,English,Unknown,Day,0.11393350765782592
1903,VS,Valais,7.0,French,Male,Night,0.14285714285714285
